conversation_id,message,sentiment
44," I know, I didn't either!  Thinking the amazon warehouse workers don't need a gym membership with walking 7-15 miles each day on a shift! Omg!",Surprised
44,I would be the fittest man alive working there haha. They ought to use horses there! Especially Icelandic horses that can speedwalk!,Surprised
44," Ha, ha, ha, Yes!! Good idea, I love horses, Guess you can't ride your horses to school on, no vehicle day or you can get suspended.",Surprised
44,Oh I know I saw that two high school students did that! I remember kids would drive their tractors to my high school!,Curious to dive deeper
44," Oh really, Wow! Did you know Clint Eastwood is allergic to horses, after riding all those horses in the movies?",Surprised
44,You would have never guessed since he rode like hundreds of them! He should have rode sharks instead!,Surprised
44," Well, I guess sharks have been around a long time. Makes sense they were here before the trees and dinosaurs!!",Neutral
44,Crazy to think that is one long time! I didn't know they could be trained like dogs to bark!,Surprised
44,I didn't know that either. I would like to hear that. I will have to look that up!,Surprised
44,They already sound a lot smarter than me haha. I always wondered why dalmatians were used at firehouses.,Surprised
44," I know, isn't it good they helped calm and protect the  horses back then. Aren't Lipizzaner horses beautiful!!",Curious to dive deeper
44,Yes I think it was! It all makes sense to me now haha. They really are. I don't know many animals or things that can change colors of their skin!,Surprised
44," Yes it only takes about 6 years, and give great classical dressage performances!",Happy
44,I would love to see them in real life! I'm good with sharks though although I just snorkeled with some last month!,Curious to dive deeper
44," Really, very cool! I love to snorkel too! The coral reefs are so spectacular!!",Happy
44,They really are! Well it was nice chatting with you have a good night!,Surprised
45," Hey there, heard anything interesting lately? I sure have, did you know Amazon contributed 38 billion to the city of Seattle's economy just by being there? ",Curious to dive deeper
45," Hi, no I did not know. It looks like amazon means exciting news. They are now looking for a site for a second headquarters!",Curious to dive deeper
45," That's great! Not everyone thinks so though, Amazon can come with difficulties in transportation and shoot up the housing costs of whatever city it's in. ",Fearful
45,They do make an impact wherever they go. I found interesting that there is a building named after the first amazon.com customer,Happy
45," I heard they're considering Washington as a place for their 2nd HQ, wherever they put the building is going to get a huge boost! I heard they're even considering New York!",Curious to dive deeper
45," Also Los angeles, atlanta, and Dallas. they are looking for as much as 8 million sq ft",Happy
45," Don't forget about their original HQ, it was founded by Jeff Bexos on July 5 1994. And it's the largest internet retailer in the world! ",Happy
45," An in the US they are the most valuable company after Apple and Microsoft, they have really grow so much!",Curious to dive deeper
45,It's probably thanks to their hard-workers! I heard they walk 7-15 miles each day as apart of their shift.,Happy
45,that is a lot!,Happy
45," And the CEO Jeff Bezos built a clock into a mountain that should run for 10,000 years! I guess he has the money to do so!",Surprised
45,We can't deny he is full of great ideas. i did not know that IMBD is owned by amazon!!,Happy
45," Me neither! Amazon seems to have a lot of power, they have a contract with the post-office to make sure our packages get delivered even on Sunday!",Surprised
45,that is neat. Did you know they started with being an online bookstore?,Surprised
45," That's incredible, they also have a publishing arm known as Amazon publishing for people who want to publish their eBooks through them!",Curious to dive deeper
45," that is good! Hey, do you like animals?",Happy
45," I love animals, my favorite is the Shark. Did you know they can be trained just like dogs? Talk about man's best friend.",Curious to dive deeper
45," Di you know that they meet in the pacific ocean, in a place named ""white Shark cafe"". I love coffee but I would try not to end up there!",Happy
45," Crazy, but what's even crazier is that Shark's have no rib cages! If they were on land they'd be crushed by the weight of their own body. ",Sad
45," We are all afraid and even terrified of sharks, but it looks like they can rescue sailors!",Happy
45," That's probably because they evolved earlier than Dinosaurs, nature's perfect killer!",Curious to dive deeper
45,Crazy! there a very small ones. there is one called small dwarf lantershark. and it has a lenght of 17 cms. well it was so nice talking to you!!,Happy
46,Good morning.,Neutral
46,good morning,Neutral
46,Do you keep up with the election?,Curious to dive deeper
46," yeah, but moderately.  You?",Neutral
46," yes, about the same. I know there are the republican and democrat party.",Neutral
46,the only election that I follow is the Presidential Election,Neutral
46,Same here. I don't follow local as I do not live in the same state more than 3 years at a time.,Neutral
46,I see. Do you know who has a higher authority than a state's governor?,Curious to dive deeper
46,I think state senator. DId you know there hasn't been a president that wasn't a republican or democrat since 1853,Curious to dive deeper
46,Very interesting.  Was this President an independence in your opinion?,Curious to dive deeper
46,I think so. I dont know if any green party have ever been elected. Did you know all presidents with beards have been republican.?,Curious to dive deeper
46,Just know about this fact by now.  Which party do you think will win the next Presidential Electin?,Curious to dive deeper
46,I think the republicans will win. Do you think someone will run against Trump on the republican ballot next time?,Curious to dive deeper
46," I believe the current Texas's governor, but I do not remember his name",Neutral
46,Ancient Athens did their appointment by lottery instead of election.,Neutral
46," It is weird, but true",Surprised
46," The Beatles song ""come together"" was written for a California governor.",Neutral
46,There somehow was a connection between Beatles band and California politics.,Curious to dive deeper
46,Did you know North Dakotas governor declared martial law in 1934 and seceded from the U.S,Neutral
46," I did not know about this fact.  I am wondering if it is still in effect.  By the way, nice chatting with you",Surprised
46,You too. I do not think its in effect though.,Neutral
47,hi are you a republican?,Curious to dive deeper
47,No I am not. How about you?,Curious to dive deeper
47," No I am not, I am a Libertarian. Maybe one of us will win soon, it hasn't happened since 1853.",Curious to dive deeper
47," Well I am just hoping Trump doesn't win a second term next year, but with how corrupt everything is now it is looking like a very likely outcome.",Curious to dive deeper
47," I do too, I don't particularly like him. Did you vote last election",Curious to dive deeper
47," I did, I voted Hillary even though I didn't really care for her either, but she was a much better choice than what we ended up with.",Curious to dive deeper
47," For sure, I voted third party. I was part of the problem, I wanted a 3rd party to win because it has been years!",Curious to dive deeper
47," Well Bernie Sanders just announced his 2020 run, so if he actually makes it onto the ballot this year I will vote for him.",Curious to dive deeper
47," Yea, he got taken out of the running in 2016 by hillary. I am voting BIDEN!",Curious to dive deeper
47," If Biden decided to run in 2020 i would probably choose him over Bernie, I always liked him when he was VP.",Curious to dive deeper
47," For sure, and he would take Trump down.",Curious to dive deeper
47," I am not sure anyone can take Trump down at this point, with all the rumored election rigging and ties to Russia, I personally think he will just cheat to win again and no one will do anything about it, just like these last 4 years.",Sad
47," Right, I figured the same thing! I don't think he's good and if he wins I think we know for sure it was rigged.",Curious to dive deeper
47," Well one problem is the election is based on the electoral college more than actual peoples votes. If we could get rid of the electoral college and get back to the popular vote, like it should be, he wouldn't even have won the first time.",Surprised
47,For sure. They should do it like athens did back in the day. Use a lottery system to prevent oligarchy! I think he is cheating the system,Curious to dive deeper
47," Yep and nothing is being done about it. Bill Clinton cheated on his wife and every one through a fit and started impeachment proceedings, but Trump supposedly gets away with treason and it really grinds my gears.",Curious to dive deeper
47," For sure, and cheating on his wife a bunch of times!",Curious to dive deeper
47," yeah Clinton was not a good husband but he was a pretty darn good president, I will never understand why his personal life mattered to so many people, and then when it looks like we have an actual traitor in the seat no one seems to care.",Curious to dive deeper
47," for sure, people made good money and the economy was great! Good chatting with you!",Surprised
47," Yeah same to you, good chat.",Curious to dive deeper
47,bye!,Curious to dive deeper
48," Hello, do you follow politics much?",Curious to dive deeper
48," Hi I do from time to time, it is hard to escape them all together. Did you know every republican president has had a beard? ",Curious to dive deeper
48,Oh pretty cool fact. And since 1853 the president has been either a republican or a democrat,Curious to dive deeper
48," Wow pretty dominant. THey did not start using the colors red and blue until 2000, I thought it was earlier than that",Curious to dive deeper
48," Yeah it does feel late, you are right. Did you hear about Truman and his refusal to take a photo on the dumbo ride?",Curious to dive deeper
48," Yeah he just id not want to be associated with Republicans in any way, shape or form and the dumbo is their logo",Curious to dive deeper
48,Yup pretty much. DO you know how officials were elected in ancient athens?,Curious to dive deeper
48," Yes by lottery, and I wonder how that would work nowadays probably a mess",Curious to dive deeper
48," Hahah agreed. In Nevada you have the options to not vote for any of the candidates, I like that",Curious to dive deeper
48," Me too, I wish it were in all the states. Too bad not a lot of people show up at the polls though",Curious to dive deeper
48,Yeah I hope we can go past that almost 63%. We need to all vote,Curious to dive deeper
48,Yes I agree. Since 1990 it seems the taller candidate has been winning the election. Coincidence?,Curious to dive deeper
48,Hmm interesting one. DO you know what the Beatles song Come together was written for?,Curious to dive deeper
48,Yeah it was for the California governor Timothy Leary in 1969,Curious to dive deeper
48,Yeah that one. When Schwarzenegger was governor of California he did not live in Sacramento and commuted ever day,Curious to dive deeper
48," But he did not have it rough, he travelled by private jet 3 hours each day",Curious to dive deeper
48,Good for him I guess. North Dakota governor declared martial law in 1934,Curious to dive deeper
48,Yes and then seceded from the US. WOw,Curious to dive deeper
48," In Texas, the first female governor was elected before other stated had ratified the amendment",Curious to dive deeper
48," Nice, seems they were a bit more ahead of time/. Ralph Lawrence  Carr was the only governor that did not agree with the internment of japane americans during WWII",Curious to dive deeper
48,Must have been tough being the only guy.,Happy
49,The Republican Party is really popular in the states do you agree?,Curious to dive deeper
49,Unfortunately yes.  It is not like the republican party of old times.,Neutral
49," Yeah a lot of things have changed, funny anecdote with Truman and Dumbo though",Curious to dive deeper
49,That is a good one.  Poor Dumbo.  He probably didnt realize what was happening.  They should have brought out Eeyore instead.,Neutral
49," I know right Dumbo didnt have the fault lol, I bet he isnt a Republican either,",Happy
49,Probably not.  He might wear blue for all we know.,Neutral
49," So the red and blue colors, seem like they have been around forever but its a recent thing from the year 2000",Curious to dive deeper
49,That is surprising!  I feel like they have always been there as far back as I can remember.,Neutral
49," It sure seems like a lot longer, so elections are really important Im just glad we have that choice many countries dont",Curious to dive deeper
49," Very true, which is why it is surprising election turnout hasnt gotten above 63%",Neutral
49," And thats how we end up with leaders like Trump lol, also the taller candidate wins 75% of the time, interesting stat",Curious to dive deeper
49,So we need to find someone taller than him for 2020.  Lets start searching now. lol,Neutral
49," We sure do lol, did you know Nevada is the only state with the option ''None of these''",Curious to dive deeper
49,They have that?  Ok... im kinda jealous now.,Neutral
49," They do, seems like the best option at times lol",Curious to dive deeper
49,It really does.,Neutral
49,I think one of the best governors is Schwarzenegger would be cool to have the terminator as president one day,Curious to dive deeper
49,It really would1,Neutral
49," He is a great actor but also a great politician, he has done a lot for California and is a really popular guy",Curious to dive deeper
49," He really has.  Did you know he commuted by private jet each day, 3 hours!",Neutral
49," Sounds like a really busy guy, anyways its time for lunch, its been great chatting with you but Im taking a break, thanks a lot",Curious to dive deeper
50,What did you think of the last couple elections?,Curious to dive deeper
50,I think it has been great for the country. people have come to realize the power of the vote.,Neutral
50,That is a great point. I want to keep seeing more and more voter turnout. It hasn't been more than 62.8 percent in 100 years,Curious to dive deeper
50,the vote should be mandatory. then people would see the power of the ballot.,Neutral
50," I agree, I am sure other countries do that. I don't think we should go back to how ancient athens did it, do you know how?",Curious to dive deeper
50,i think they used a lottery. that would help avoid power falling into certain hands consistenly.,Neutral
50,yea and hoping the lottery would not allow an oligarchy. I wonder if that worked or not,Curious to dive deeper
50," it probably slowed it down. officials can still bribed, even randomly elected ones.",Neutral
50,Yea you're right. I am sure it was rigged. How do you like Republicans?,Curious to dive deeper
50," well, they can be bribed after the fact once elected. The country has shifted farther right, so they are pretty far right now.",Neutral
50,Yea that is a good point. is your governer part of that far right?,Curious to dive deeper
50," no, i dont think so. i think that the far right is usually in the south. ",Neutral
50," Yea I think so too, our governor is republican but not a far right one. There was only one governor who opposed internment of japanese people in ww2",Curious to dive deeper
50," yeah, during wartime it is hard to stop people from acting on hate. i expect that could happen again soon if there is war with chna.",Neutral
50," for sure, I am sure something big will happen in our lifetime. It is bound to happen. I still can't believe schwarzenegger was governor",Curious to dive deeper
50," he had notoriety to launch a campaign. if you are rich, famous, tall, etc you can run for govt. i figure the future is all about marketing, not content.",Neutral
50,He was the terminator! That is all he needed! lol,Curious to dive deeper
50," yeah, the governator. he was not a good speaker but people knew him. he didnt get much done because he didnt understand politics.",Neutral
50," For sure, I would have voted for him if I was in california, even though he ruined the state. ",Curious to dive deeper
50," people that should run government do not run for office. if they run for office, we probably dont want them in there.",Neutral
50,I agree with you. It was so nice chatting with you!,Curious to dive deeper
